ticket_id,basket_id,timestamp,product,category,quantity,store
TCK-70412,BASK-412,2025-02-23 18:51:26,Mantequilla,Lácteos,2,Mercadona-Triana
TCK-70413,BASK-413,2025-02-19 21:46:26,Patatas fritas bolsa,Snacks,1,HiperDino-SietePalmas
TCK-70413,BASK-413,2025-02-19 21:46:26,Salsa mexicana,Salsas,1,HiperDino-SietePalmas
TCK-70413,BASK-413,2025-02-19 21:46:26,Arroz,Cereales,1,HiperDino-SietePalmas
TCK-70413,BASK-413,2025-02-19 21:46:26,Huevos,Lácteos,1,HiperDino-SietePalmas
TCK-70413,BASK-413,2025-02-19 21:46:26,Refresco cola,Bebidas,2,HiperDino-SietePalmas
TCK-70413,BASK-413,2025-02-19 21:46:26,Pañales,Bebé,1,HiperDino-SietePalmas
TCK-70413,BASK-413,2025-02-19 21:46:26,Cerveza,Bebidas,1,HiperDino-SietePalmas
TCK-70414,BASK-414,2025-08-03 00:01:26,Leche entera,Lácteos,1,SPAR-Telde
TCK-70414,BASK-414,2025-08-03 00:01:26,Queso curado,Lácteos,3,SPAR-Telde
TCK-70414,BASK-414,2025-08-03 00:01:26,Aceite de oliva,Aceites,2,SPAR-Telde
TCK-70415,BASK-415,2025-03-20 23:10:26,Carne picada,Carnicería,3,HiperDino-SietePalmas
TCK-70415,BASK-415,2025-03-20 23:10:26,Guacamole refrigerado,Refrigerados,1,HiperDino-SietePalmas
TCK-70415,BASK-415,2025-03-20 23:10:26,ColaCao,Bebidas,2,HiperDino-SietePalmas
TCK-70415,BASK-415,2025-03-20 23:10:26,Cerveza,Bebidas,2,HiperDino-SietePalmas
TCK-70416,BASK-416,2025-05-09 18:44:26,ColaCao,Bebidas,1,SPAR-Telde
TCK-70416,BASK-416,2025-05-09 18:44:26,Arroz,Cereales,1,SPAR-Telde
TCK-70416,BASK-416,2025-05-09 18:44:26,Huevos,Lácteos,3,SPAR-Telde
TCK-70416,BASK-416,2025-05-09 18:44:26,Galletas,Dulces,3,SPAR-Telde
TCK-70416,BASK-416,2025-05-09 18:44:26,Pan de molde,Panadería,2,SPAR-Telde
TCK-70416,BASK-416,2025-05-09 18:44:26,Cerveza,Bebidas,2,SPAR-Telde
TCK-70416,BASK-416,2025-05-09 18:44:26,Pizza congelada,Congelados,3,SPAR-Telde
TCK-70417,BASK-417,2025-11-17 16:53:26,Manzanas,Frutas,2,SPAR-Vegueta
TCK-70417,BASK-417,2025-11-17 16:53:26,Helado de vainilla,Congelados,1,SPAR-Vegueta
TCK-70417,BASK-417,2025-11-17 16:53:26,Huevos,Lácteos,1,SPAR-Vegueta
TCK-70417,BASK-417,2025-11-17 16:53:26,Café molido,Bebidas,1,SPAR-Vegueta
TCK-70417,BASK-417,2025-11-17 16:53:26,Galletas,Dulces,2,SPAR-Vegueta
TCK-70417,BASK-417,2025-11-17 16:53:26,Pañales,Bebé,2,SPAR-Vegueta
TCK-70418,BASK-418,2025-03-08 21:55:26,Cereal de desayuno,Cereales,1,SPAR-Vegueta
TCK-70418,BASK-418,2025-03-08 21:55:26,Pan de hamburguesa,Panadería,3,SPAR-Vegueta
TCK-70418,BASK-418,2025-03-08 21:55:26,Café molido,Bebidas,1,SPAR-Vegueta
TCK-70418,BASK-418,2025-03-08 21:55:26,Galletas,Dulces,2,SPAR-Vegueta
TCK-70419,BASK-419,2024-12-03 18:27:26,Pasta,Cereales,3,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Carne picada,Carnicería,3,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Pan de hamburguesa,Panadería,1,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Yogur natural,Lácteos,1,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Mantequilla,Lácteos,1,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Guacamole refrigerado,Refrigerados,2,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Refresco cola,Bebidas,1,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Leche entera,Lácteos,1,HiperDino-SietePalmas
TCK-70419,BASK-419,2024-12-03 18:27:26,Pañales,Bebé,1,HiperDino-SietePalmas
TCK-70420,BASK-420,2025-01-14 21:30:26,Pechuga de pollo,Carnicería,3,HiperDino-SietePalmas
TCK-70420,BASK-420,2025-01-14 21:30:26,Refresco cola,Bebidas,2,HiperDino-SietePalmas
TCK-70420,BASK-420,2025-01-14 21:30:26,Cerveza,Bebidas,3,HiperDino-SietePalmas
TCK-70420,BASK-420,2025-01-14 21:30:26,Pizza congelada,Congelados,1,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Plátanos,Frutas,2,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Salsa mexicana,Salsas,3,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Arroz,Cereales,1,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Pan de barra,Panadería,3,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Helado de vainilla,Congelados,1,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Pañales,Bebé,3,HiperDino-SietePalmas
TCK-70421,BASK-421,2025-04-24 17:52:26,Cerveza,Bebidas,2,HiperDino-SietePalmas
TCK-70422,BASK-422,2025-02-14 23:26:26,Pasta,Cereales,3,SPAR-Vegueta
TCK-70422,BASK-422,2025-02-14 23:26:26,Cereal de desayuno,Cereales,3,SPAR-Vegueta
TCK-70422,BASK-422,2025-02-14 23:26:26,Mermelada de fresa,Conservas,3,SPAR-Vegueta
TCK-70422,BASK-422,2025-02-14 23:26:26,Lechuga,Verduras,1,SPAR-Vegueta
TCK-70422,BASK-422,2025-02-14 23:26:26,Yogur natural,Lácteos,1,SPAR-Vegueta
TCK-70422,BASK-422,2025-02-14 23:26:26,Mantequilla,Lácteos,1,SPAR-Vegueta
TCK-70422,BASK-422,2025-02-14 23:26:26,ColaCao,Bebidas,3,SPAR-Vegueta
TCK-70423,BASK-423,2024-11-25 13:34:26,Manzanas,Frutas,1,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Pan de hamburguesa,Panadería,2,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Plátanos,Frutas,3,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Mermelada de fresa,Conservas,1,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Aceite de oliva,Aceites,3,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Salsa mexicana,Salsas,1,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Arroz,Cereales,1,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Guacamole refrigerado,Refrigerados,3,Mercadona-Triana
TCK-70423,BASK-423,2024-11-25 13:34:26,Pañales,Bebé,3,Mercadona-Triana
TCK-70424,BASK-424,2025-03-31 12:14:26,Pechuga de pollo,Carnicería,1,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Patatas fritas bolsa,Snacks,3,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Mermelada de fresa,Conservas,1,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Aceite de oliva,Aceites,2,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Vino tinto,Bebidas,1,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Pan de molde,Panadería,2,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Cerveza,Bebidas,3,HiperDino-SietePalmas
TCK-70424,BASK-424,2025-03-31 12:14:26,Pizza congelada,Congelados,1,HiperDino-SietePalmas
TCK-70425,BASK-425,2025-10-21 22:08:26,Pechuga de pollo,Carnicería,1,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Aceite de oliva,Aceites,2,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Lechuga,Verduras,1,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Yogur natural,Lácteos,1,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Mantequilla,Lácteos,2,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Café molido,Bebidas,3,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Refresco cola,Bebidas,2,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Vino tinto,Bebidas,3,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Galletas,Dulces,2,SPAR-Telde
TCK-70425,BASK-425,2025-10-21 22:08:26,Cerveza,Bebidas,3,SPAR-Telde
TCK-70426,BASK-426,2025-06-27 22:11:26,Cereal de desayuno,Cereales,1,SPAR-Telde
TCK-70426,BASK-426,2025-06-27 22:11:26,Pasta,Cereales,3,SPAR-Telde
TCK-70426,BASK-426,2025-06-27 22:11:26,Pan de hamburguesa,Panadería,3,SPAR-Telde
TCK-70426,BASK-426,2025-06-27 22:11:26,Manzanas,Frutas,2,SPAR-Telde
TCK-70426,BASK-426,2025-06-27 22:11:26,Refresco cola,Bebidas,1,SPAR-Telde
TCK-70426,BASK-426,2025-06-27 22:11:26,Pizza congelada,Congelados,1,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Cereal de desayuno,Cereales,2,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Carne picada,Carnicería,3,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Mermelada de fresa,Conservas,1,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Yogur natural,Lácteos,3,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Mantequilla,Lácteos,2,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Nachos de maíz,Snacks,2,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Guacamole refrigerado,Refrigerados,3,SPAR-Telde
TCK-70427,BASK-427,2025-07-27 21:42:26,Refresco cola,Bebidas,2,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Salsa de tomate,Conservas,2,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Plátanos,Frutas,3,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Lechuga,Verduras,2,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Salsa mexicana,Salsas,3,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Yogur natural,Lácteos,2,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Pan de barra,Panadería,2,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Mantequilla,Lácteos,3,SPAR-Telde
TCK-70428,BASK-428,2025-09-15 17:46:26,Pan de molde,Panadería,3,SPAR-Telde
TCK-70429,BASK-429,2025-09-25 11:49:26,Pasta,Cereales,2,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Pechuga de pollo,Carnicería,2,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Salsa de tomate,Conservas,1,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Aceite de oliva,Aceites,2,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Queso curado,Lácteos,2,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Nachos de maíz,Snacks,2,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Vino tinto,Bebidas,3,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Galletas,Dulces,2,HiperDino-SietePalmas
TCK-70429,BASK-429,2025-09-25 11:49:26,Cerveza,Bebidas,1,HiperDino-SietePalmas
TCK-70430,BASK-430,2025-06-30 00:12:26,Carne picada,Carnicería,2,SPAR-Vegueta
TCK-70430,BASK-430,2025-06-30 00:12:26,Vino tinto,Bebidas,3,SPAR-Vegueta
TCK-70430,BASK-430,2025-06-30 00:12:26,Cerveza,Bebidas,1,SPAR-Vegueta
TCK-70431,BASK-431,2024-12-21 12:58:26,Aceite de oliva,Aceites,3,Mercadona-Triana
TCK-70431,BASK-431,2024-12-21 12:58:26,Mantequilla,Lácteos,1,Mercadona-Triana
TCK-70431,BASK-431,2024-12-21 12:58:26,Nachos de maíz,Snacks,2,Mercadona-Triana
TCK-70431,BASK-431,2024-12-21 12:58:26,Refresco cola,Bebidas,3,Mercadona-Triana
TCK-70431,BASK-431,2024-12-21 12:58:26,Vino tinto,Bebidas,3,Mercadona-Triana
TCK-70432,BASK-432,2025-01-08 16:33:26,Salsa de tomate,Conservas,2,HiperDino-SietePalmas
TCK-70432,BASK-432,2025-01-08 16:33:26,Mermelada de fresa,Conservas,3,HiperDino-SietePalmas
TCK-70432,BASK-432,2025-01-08 16:33:26,Salsa mexicana,Salsas,1,HiperDino-SietePalmas
TCK-70432,BASK-432,2025-01-08 16:33:26,Arroz,Cereales,3,HiperDino-SietePalmas
TCK-70432,BASK-432,2025-01-08 16:33:26,Yogur natural,Lácteos,1,HiperDino-SietePalmas
TCK-70432,BASK-432,2025-01-08 16:33:26,Vino tinto,Bebidas,3,HiperDino-SietePalmas
TCK-70432,BASK-432,2025-01-08 16:33:26,Galletas,Dulces,2,HiperDino-SietePalmas
TCK-70433,BASK-433,2025-02-11 14:48:26,Mantequilla,Lácteos,2,SPAR-Vegueta
TCK-70433,BASK-433,2025-02-11 14:48:26,Guacamole refrigerado,Refrigerados,1,SPAR-Vegueta
TCK-70433,BASK-433,2025-02-11 14:48:26,Café molido,Bebidas,1,SPAR-Vegueta
TCK-70433,BASK-433,2025-02-11 14:48:26,Galletas,Dulces,3,SPAR-Vegueta
TCK-70434,BASK-434,2025-04-28 17:47:26,Pan de hamburguesa,Panadería,2,HiperDino-SietePalmas
TCK-70434,BASK-434,2025-04-28 17:47:26,Mermelada de fresa,Conservas,2,HiperDino-SietePalmas
TCK-70434,BASK-434,2025-04-28 17:47:26,Salsa mexicana,Salsas,1,HiperDino-SietePalmas
TCK-70434,BASK-434,2025-04-28 17:47:26,Pan de barra,Panadería,1,HiperDino-SietePalmas
TCK-70434,BASK-434,2025-04-28 17:47:26,Nachos de maíz,Snacks,1,HiperDino-SietePalmas
TCK-70434,BASK-434,2025-04-28 17:47:26,Galletas,Dulces,1,HiperDino-SietePalmas
TCK-70435,BASK-435,2025-07-30 22:02:26,Cereal de desayuno,Cereales,2,SPAR-Vegueta
TCK-70435,BASK-435,2025-07-30 22:02:26,Pan de hamburguesa,Panadería,3,SPAR-Vegueta
TCK-70435,BASK-435,2025-07-30 22:02:26,Mermelada de fresa,Conservas,2,SPAR-Vegueta
TCK-70435,BASK-435,2025-07-30 22:02:26,Helado de vainilla,Congelados,3,SPAR-Vegueta
TCK-70435,BASK-435,2025-07-30 22:02:26,Guacamole refrigerado,Refrigerados,2,SPAR-Vegueta
TCK-70435,BASK-435,2025-07-30 22:02:26,Pañales,Bebé,2,SPAR-Vegueta
TCK-70436,BASK-436,2025-02-02 16:50:26,Salsa de tomate,Conservas,1,HiperDino-SietePalmas
TCK-70436,BASK-436,2025-02-02 16:50:26,Mermelada de fresa,Conservas,3,HiperDino-SietePalmas
TCK-70436,BASK-436,2025-02-02 16:50:26,ColaCao,Bebidas,1,HiperDino-SietePalmas
TCK-70436,BASK-436,2025-02-02 16:50:26,Queso curado,Lácteos,1,HiperDino-SietePalmas
TCK-70437,BASK-437,2025-03-31 23:51:26,Cereal de desayuno,Cereales,3,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Pechuga de pollo,Carnicería,2,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Plátanos,Frutas,2,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Salsa de tomate,Conservas,3,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Nachos de maíz,Snacks,3,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Huevos,Lácteos,1,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Leche entera,Lácteos,1,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Galletas,Dulces,1,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,Pan de molde,Panadería,3,SPAR-Vegueta
TCK-70437,BASK-437,2025-03-31 23:51:26,ColaCao,Bebidas,1,SPAR-Vegueta
TCK-70438,BASK-438,2025-10-04 22:40:26,Manzanas,Frutas,3,SPAR-Telde
TCK-70438,BASK-438,2025-10-04 22:40:26,Pan de hamburguesa,Panadería,1,SPAR-Telde
TCK-70438,BASK-438,2025-10-04 22:40:26,Pechuga de pollo,Carnicería,3,SPAR-Telde
TCK-70438,BASK-438,2025-10-04 22:40:26,Mantequilla,Lácteos,2,SPAR-Telde
TCK-70438,BASK-438,2025-10-04 22:40:26,Vino tinto,Bebidas,3,SPAR-Telde
TCK-70438,BASK-438,2025-10-04 22:40:26,Galletas,Dulces,1,SPAR-Telde
TCK-70439,BASK-439,2025-04-28 11:46:26,Carne picada,Carnicería,1,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Plátanos,Frutas,1,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Salsa mexicana,Salsas,1,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Mantequilla,Lácteos,1,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Café molido,Bebidas,1,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Refresco cola,Bebidas,1,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Galletas,Dulces,3,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Pan de molde,Panadería,2,HiperDino-SietePalmas
TCK-70439,BASK-439,2025-04-28 11:46:26,Pañales,Bebé,2,HiperDino-SietePalmas
TCK-70440,BASK-440,2025-04-13 20:57:26,Carne picada,Carnicería,1,SPAR-Vegueta
TCK-70440,BASK-440,2025-04-13 20:57:26,Pan de hamburguesa,Panadería,3,SPAR-Vegueta
TCK-70440,BASK-440,2025-04-13 20:57:26,Tomates,Verduras,2,SPAR-Vegueta
TCK-70440,BASK-440,2025-04-13 20:57:26,Lechuga,Verduras,2,SPAR-Vegueta
TCK-70440,BASK-440,2025-04-13 20:57:26,Vino tinto,Bebidas,2,SPAR-Vegueta
TCK-70441,BASK-441,2025-06-28 19:45:26,Pasta,Cereales,3,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Mermelada de fresa,Conservas,1,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Aceite de oliva,Aceites,1,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Salsa mexicana,Salsas,2,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Yogur natural,Lácteos,2,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Queso curado,Lácteos,2,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Mantequilla,Lácteos,3,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Nachos de maíz,Snacks,1,HiperDino-SietePalmas
TCK-70441,BASK-441,2025-06-28 19:45:26,Galletas,Dulces,3,HiperDino-SietePalmas
TCK-70442,BASK-442,2025-07-26 21:32:26,Aceite de oliva,Aceites,2,SPAR-Telde
TCK-70442,BASK-442,2025-07-26 21:32:26,Salsa mexicana,Salsas,2,SPAR-Telde
TCK-70442,BASK-442,2025-07-26 21:32:26,Huevos,Lácteos,1,SPAR-Telde
TCK-70442,BASK-442,2025-07-26 21:32:26,Vino tinto,Bebidas,3,SPAR-Telde
TCK-70442,BASK-442,2025-07-26 21:32:26,Pañales,Bebé,3,SPAR-Telde
TCK-70442,BASK-442,2025-07-26 21:32:26,Cerveza,Bebidas,3,SPAR-Telde
TCK-70443,BASK-443,2025-04-19 23:10:26,Carne picada,Carnicería,2,SPAR-Telde
TCK-70443,BASK-443,2025-04-19 23:10:26,Plátanos,Frutas,1,SPAR-Telde
TCK-70443,BASK-443,2025-04-19 23:10:26,Queso curado,Lácteos,2,SPAR-Telde
TCK-70443,BASK-443,2025-04-19 23:10:26,Mantequilla,Lácteos,3,SPAR-Telde
TCK-70443,BASK-443,2025-04-19 23:10:26,Helado de vainilla,Congelados,1,SPAR-Telde
TCK-70443,BASK-443,2025-04-19 23:10:26,Huevos,Lácteos,1,SPAR-Telde
TCK-70444,BASK-444,2025-04-28 12:11:26,Pan de hamburguesa,Panadería,3,SPAR-Vegueta
TCK-70444,BASK-444,2025-04-28 12:11:26,Salsa de tomate,Conservas,1,SPAR-Vegueta
TCK-70444,BASK-444,2025-04-28 12:11:26,Aceite de oliva,Aceites,1,SPAR-Vegueta
TCK-70444,BASK-444,2025-04-28 12:11:26,Vino tinto,Bebidas,1,SPAR-Vegueta
TCK-70444,BASK-444,2025-04-28 12:11:26,Pan de molde,Panadería,2,SPAR-Vegueta
TCK-70444,BASK-444,2025-04-28 12:11:26,Pizza congelada,Congelados,2,SPAR-Vegueta
TCK-70445,BASK-445,2025-09-06 17:36:26,Cereal de desayuno,Cereales,2,SPAR-Telde
TCK-70445,BASK-445,2025-09-06 17:36:26,Salsa de tomate,Conservas,2,SPAR-Telde
TCK-70445,BASK-445,2025-09-06 17:36:26,Mermelada de fresa,Conservas,2,SPAR-Telde
TCK-70445,BASK-445,2025-09-06 17:36:26,Lechuga,Verduras,2,SPAR-Telde
TCK-70445,BASK-445,2025-09-06 17:36:26,Pan de barra,Panadería,3,SPAR-Telde
TCK-70445,BASK-445,2025-09-06 17:36:26,Guacamole refrigerado,Refrigerados,3,SPAR-Telde
TCK-70445,BASK-445,2025-09-06 17:36:26,Pañales,Bebé,1,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Carne picada,Carnicería,3,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Pan de hamburguesa,Panadería,2,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Tomates,Verduras,1,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Arroz,Cereales,2,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Queso curado,Lácteos,3,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Vino tinto,Bebidas,3,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Leche entera,Lácteos,3,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Pañales,Bebé,1,SPAR-Telde
TCK-70446,BASK-446,2025-02-18 15:22:26,Pizza congelada,Congelados,1,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Pasta,Cereales,2,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Manzanas,Frutas,1,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Pan de hamburguesa,Panadería,3,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Salsa de tomate,Conservas,3,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Patatas fritas bolsa,Snacks,3,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Arroz,Cereales,3,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Vino tinto,Bebidas,3,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Pan de molde,Panadería,1,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Pañales,Bebé,3,SPAR-Telde
TCK-70447,BASK-447,2025-04-08 16:46:26,Cerveza,Bebidas,2,SPAR-Telde
TCK-70448,BASK-448,2025-03-19 20:56:26,Lechuga,Verduras,2,Mercadona-Triana
TCK-70448,BASK-448,2025-03-19 20:56:26,Pan de hamburguesa,Panadería,1,Mercadona-Triana
TCK-70448,BASK-448,2025-03-19 20:56:26,Plátanos,Frutas,1,Mercadona-Triana
TCK-70448,BASK-448,2025-03-19 20:56:26,Refresco cola,Bebidas,2,Mercadona-Triana
TCK-70449,BASK-449,2025-05-20 13:19:26,Plátanos,Frutas,1,Mercadona-Triana
TCK-70449,BASK-449,2025-05-20 13:19:26,Aceite de oliva,Aceites,2,Mercadona-Triana
TCK-70449,BASK-449,2025-05-20 13:19:26,Arroz,Cereales,1,Mercadona-Triana
TCK-70449,BASK-449,2025-05-20 13:19:26,ColaCao,Bebidas,1,Mercadona-Triana
TCK-70449,BASK-449,2025-05-20 13:19:26,Cerveza,Bebidas,2,Mercadona-Triana
TCK-70450,BASK-450,2025-02-02 16:49:26,Carne picada,Carnicería,3,SPAR-Vegueta
TCK-70450,BASK-450,2025-02-02 16:49:26,Plátanos,Frutas,3,SPAR-Vegueta
TCK-70450,BASK-450,2025-02-02 16:49:26,Pan de barra,Panadería,2,SPAR-Vegueta
TCK-70451,BASK-451,2025-02-16 12:05:26,Huevos,Lácteos,1,HiperDino-SietePalmas
TCK-70451,BASK-451,2025-02-16 12:05:26,Plátanos,Frutas,1,HiperDino-SietePalmas
TCK-70451,BASK-451,2025-02-16 12:05:26,Pañales,Bebé,3,HiperDino-SietePalmas
TCK-70451,BASK-451,2025-02-16 12:05:26,Cerveza,Bebidas,2,HiperDino-SietePalmas
TCK-70452,BASK-452,2025-11-01 13:46:26,Aceite de oliva,Aceites,3,SPAR-Vegueta
TCK-70452,BASK-452,2025-11-01 13:46:26,Queso curado,Lácteos,2,SPAR-Vegueta
TCK-70452,BASK-452,2025-11-01 13:46:26,Helado de vainilla,Congelados,3,SPAR-Vegueta
TCK-70452,BASK-452,2025-11-01 13:46:26,Refresco cola,Bebidas,2,SPAR-Vegueta
TCK-70452,BASK-452,2025-11-01 13:46:26,Galletas,Dulces,3,SPAR-Vegueta
TCK-70452,BASK-452,2025-11-01 13:46:26,Pizza congelada,Congelados,2,SPAR-Vegueta
TCK-70453,BASK-453,2025-08-08 21:04:26,Cereal de desayuno,Cereales,1,HiperDino-SietePalmas
TCK-70453,BASK-453,2025-08-08 21:04:26,Manzanas,Frutas,2,HiperDino-SietePalmas
TCK-70453,BASK-453,2025-08-08 21:04:26,Patatas fritas bolsa,Snacks,1,HiperDino-SietePalmas
TCK-70453,BASK-453,2025-08-08 21:04:26,Mermelada de fresa,Conservas,2,HiperDino-SietePalmas
TCK-70453,BASK-453,2025-08-08 21:04:26,Salsa mexicana,Salsas,2,HiperDino-SietePalmas
TCK-70453,BASK-453,2025-08-08 21:04:26,Nachos de maíz,Snacks,1,HiperDino-SietePalmas
TCK-70453,BASK-453,2025-08-08 21:04:26,Guacamole refrigerado,Refrigerados,2,HiperDino-SietePalmas
TCK-70454,BASK-454,2025-01-05 00:18:26,Guacamole refrigerado,Refrigerados,1,SPAR-Vegueta
TCK-70454,BASK-454,2025-01-05 00:18:26,Yogur natural,Lácteos,3,SPAR-Vegueta
TCK-70454,BASK-454,2025-01-05 00:18:26,ColaCao,Bebidas,2,SPAR-Vegueta
TCK-70454,BASK-454,2025-01-05 00:18:26,Pizza congelada,Congelados,2,SPAR-Vegueta
TCK-70455,BASK-455,2024-12-06 23:54:26,Pasta,Cereales,3,SPAR-Vegueta
